"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"0A043601665771570950E74","1177913","2014-02-03 15:11:14.563000000","","60","Current","",".189130",".165500",".155500",".145590",".067400",".078190","4","C","5.000000","1","MA","Other","Employed","324","True","False","","2014-02-02 15:53:18","720","739","1993-07-28 00:00:00","18","17","51","16","1488.000000","1","3.000000","0",".000000","0","0","0","99799.000000",".640000","25255.000000","47.000000","1.000000",".000000",".360000","$50,000-74,999","True","5333.333333","DD5C3705986353611FB6DF7","","","","","","","","","0","","1","130993","15000","2014-02-06 00:00:00","Q1 2014","EEFC3705230772219B5A45A","369.170000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","78"
"0A1435952473693548D133F","1013651","2013-11-12 12:46:49.497000000","","60","Current","",".222420",".198000",".188000",".174160",".084900",".089260","4","C","5.000000","1","NY","Professional","Employed","65","False","False","","2013-11-12 12:47:02","660","679","1997-10-03 00:00:00","8","8","32","7","198.000000","1","4.000000","0",".000000","6","1","0","5877.000000",".520000","3932.000000","31.000000",".770000","2.000000",".310000","$25,000-49,999","True","3708.333333","D26E369929997190085AA9B","","","","","","","","","0","","4","117948","10000","2013-11-27 00:00:00","Q4 2013","9D7A3697863586279DA86D0","263.830000","790.575300","433.990000","356.585300","-18.270000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"44053472304589396D7DAA2","441258","2010-01-06 08:52:46.230000000","","36","Completed","2010-04-15 00:00:00",".330380",".306500",".296500",".209300",".080000",".209300","4","C","8.000000","1","OH","Chemist","Full-time","313","True","False","","2009-12-17 13:26:53","700","719","2001-02-16 00:00:00","15","12","27","8","342.000000","1","5.000000","0",".000000","0","1","0","15691.000000",".680000","7359.000000","27.000000","1.000000",".000000",".280000","$75,000-99,999","True","7166.666667","1DB93576528953512215581","1","22","22","0","0","10000.000000","4405.830000","30","0","","50","40444","9500","2010-01-15 00:00:00","Q1 2010","0A7F341260243384992D34C","406.680000","9891.070000","9500.000000","391.070000","-12.760000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","168"
"44203597696960028EA5C6B","1048924","2013-12-11 16:41:21.620000000","","36","Current","",".324460",".285000",".275000",".250060",".147500",".102560","2","E","2.000000","1","OR","Other","Employed","157","False","False","","2013-12-11 16:41:23","660","679","2000-11-11 00:00:00","7","7","32","8","260.000000","2","5.000000","0",".000000","11","1","0","4510.000000",".460000","5223.000000","27.000000",".740000","2.000000",".130000","$25,000-49,999","True","3750.000000","02BB370086328354689CC1F","","","","","","","","","0","","3","123116","4000","2013-12-23 00:00:00","Q4 2013","B5893701512103938709577","166.540000","329.956700","141.130000","188.826700","-6.740000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"442435522249039060CC07C","615922","2012-07-23 23:14:06.177000000","","60","Chargedoff","2012-12-31 00:00:00",".268870",".243300",".233300",".227800",".079900",".147900","4","C","8.000000","1","NV","Doctor","Employed","87","False","False","","2012-07-23 23:13:58","640","659","1988-09-07 00:00:00","12","12","19","7","363.000000","1","2.000000","0",".000000","0","0","0","8223.000000","1.010000","95.000000","13.000000",".840000",".000000",".050000","$100,000+","True","34813.250000","3D323657207491004E15820","","","","","","","","","556","5","20","71744","25000","2012-07-31 00:00:00","Q3 2012","BE49355258382095285E4C6","724.000000","126.000000",".000000","126.000000",".000000","-47.940000","25000.000000","25000.000000","141.000000","1.000000","0","0",".000000","5"
"442834892870518021F5A2F","467231","2010-07-19 18:03:12.043000000","","36","Completed","2013-07-27 00:00:00",".160050",".138500",".128500",".076400",".050000",".076400","5","B","8.000000","6","NE","Laborer","Part-time","46","False","False","","2010-07-19 17:52:30","720","739","2001-05-25 00:00:00","2","1","4","1","25.000000","0","2.000000","0",".000000","0","0","0",".000000",".000000","1200.000000","4.000000","1.000000",".000000","","$1-24,999","False","600.000000","C0F23594555879645752DFD","1","1","1","0","0","4500.000000",".000000","-10","0","","44","43649","2000","2010-07-27 00:00:00","Q3 2010","F5B73468055835345697BFA","66.920000","2456.850000","2000.010000","456.840000","-32.970000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","43"
"443A34075816425813E4F0D","243193","2007-12-03 13:37:11.063000000","AA","36","Completed","2009-10-23 00:00:00",".109430",".102500",".102500","","","","","","","0","TX","Computer Programmer","Self-employed","122","True","False","","2007-11-28 11:04:35.793000000","800","819","1983-12-01 00:00:00","17","16","35","13","344.000000","2","2.000000","0",".000000","0","0","0","31290.000000",".400000","40073.000000","33.000000","1.000000","3.000000",".330000","$75,000-99,999","True","6350.000000","44D03407875932015EF34DD","","","","","","","","","0","","75","23654","25000","2007-12-14 00:00:00","Q4 2007","D4E434053868986031AE353","809.620000","27959.980000","25000.000000","2959.980000",".000000","-251.120000",".000000",".000000",".000000","1.000000","0","0",".000000","620"
"444335875634262185AF8A4","885387","2013-09-02 09:00:53.610000000","","36","Current","",".196450",".159900",".149900",".141700",".054900",".086800","5","B","6.000000","2","VT","Police Officer/Correction Officer","Employed","116","True","False","","2013-09-02 09:00:43","740","759","1991-03-01 00:00:00","7","7","20","7","559.000000","1","3.000000","0",".000000","0","0","0","37886.000000",".730000","13650.000000","17.000000","1.000000",".000000",".200000","$100,000+","True","8750.000000","F8273691889019279ED960C","","","","","","","","","0","","6","100760","22500","2013-09-05 00:00:00","Q3 2013","370F3588972833424B336E6","790.920000","3944.743200","2513.680000","1431.063200","-90.110000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"44553421010043929E26101","331754","2008-05-13 10:38:30.590000000","D","36","Chargedoff","2010-06-22 00:00:00",".164610",".143000",".133000","","","","","","","4","LA","Food Service","Full-time","9","False","False","","2008-05-01 04:25:35.587000000","600","619","2006-11-07 00:00:00","4","4","4","2","55.000000","1","2.000000","0",".000000","0","0","0","1327.000000",".880000","173.000000","4.000000","1.000000","2.000000",".290000","$1-24,999","True","1525.000000","F9053421917940190CC3B5C","","","","","","","","","1419","26","70","31525","4000","2008-05-21 00:00:00","Q2 2008","181B3370615406597EFCAEE","137.290000","2730.800000","1989.260000","741.540000","-53.240000","-46.680000","2010.720000","1985.240000","219.080000","1.000000","0","0",".000000","111"
"44553589313175597423AF5","917612","2013-09-23 08:08:35.967000000","","36","Current","",".308990",".269900",".259900",".236730",".132500",".104230","2","E","4.000000","3","NJ","Truck Driver","Employed","108","False","False","","2013-09-23 08:08:38","660","679","2004-06-28 00:00:00","13","13","24","11","436.000000","1","2.000000","0",".000000","1","0","0","13863.000000",".920000","887.000000","20.000000","1.000000","1.000000",".350000","$50,000-74,999","True","5000.000000","B5B936933317551346B6730","","","","","","","","","0","","6","103522","10000","2013-09-26 00:00:00","Q3 2013","DD493693640741288891305","408.200000","2033.605500","952.360000","1081.245500","-40.330000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"446735790721487204FC44E","780652","2013-05-16 06:12:54.317000000","","60","Current","",".164990",".141900",".131900",".126000",".042400",".083600","5","B","7.000000","2","MI","Other","Employed","105","False","False","","2013-05-16 06:12:46","800","819","1997-03-10 00:00:00","7","7","32","5","264.000000","1","3.000000","0",".000000","0","0","0","2724.000000",".070000","33276.000000","26.000000","1.000000","1.000000",".390000","$25,000-49,999","True","3629.166667","A37036822271055870B0FA7","1","7","7","0","0","18000.000000","16408.050000","11","0","","10","90782","10000","2013-05-17 00:00:00","Q2 2013","891035586680014464672CF","233.670000","2267.340000","1256.440000","1010.900000","-71.220000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"2E6B360087278412767C3F3","1187724","2014-02-04 17:58:57.410000000","","60","Current","",".141470",".118900",".108900",".104460",".037400",".067060","6","A","9.000000","7","PA","Engineer - Electrical","Employed","68","True","False","","2014-02-04 17:58:57","680","699","2005-03-07 00:00:00","12","11","17","9","237.000000","0","8.000000","0",".000000","0","0","0","16593.000000",".540000","12784.000000","16.000000",".930000",".000000",".160000","$50,000-74,999","True","5841.666667","620337049995959444A7216","","","","","","","","","0","","1","131407","17700","2014-02-10 00:00:00","Q1 2014","7DB837053027037305BF5EF","392.740000","386.974200","271.660000","115.314200","-10.180000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"2E78346415778324470F1FA","426920","2009-10-04 06:38:12.013000000","","36","Completed","2012-04-25 00:00:00",".366650",".339500",".329500",".167300",".147000",".167300","2","E","9.000000","7","WA","Other","Retired","75","False","True","8E5A3365665729204E57173","2009-09-10 13:37:48","600","619","1993-05-19 00:00:00","13","11","29","10","497.000000","1","5.000000","0",".000000","0","1","0","9977.000000",".830000","1751.000000","26.000000",".960000","1.000000",".230000","$25,000-49,999","True","3833.333333","597B356908763553875BD41","1","17","16","1","0","2000.000000","1170.570000","-8","0","","53","39032","1500","2009-10-22 00:00:00","Q4 2009","A21F3365780782338BB4842","66.970000","2538.780000","1499.980000","1038.800000","-22.240000","-39.910000",".000000",".000000",".000000","1.000000","0","0",".000000","44"
"2E7F35368543303473BDFB5","552319","2012-01-18 07:47:35.983000000","","36","Current","",".127820",".099900",".089900",".089700",".038000",".051700","6","A","8.000000","2","CA","Administrative Assistant","Employed","67","True","False","","2012-01-18 07:47:31","800","819","1987-09-25 00:00:00","3","3","26","2",".000000","0",".000000","0",".000000","0","1","0",".000000",".000000","5001.000000","25.000000",".920000",".000000",".140000","$50,000-74,999","True","4583.333333","97743641819407872251B49","","","","","","","","","0","","26","59665","7000","2012-01-31 00:00:00","Q1 2012","EB3B353695594132399706D","225.840000","5646.000000","4637.240000","1008.760000","-100.970000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","18"
"2E80354427211881440FB93","581448","2012-04-23 10:57:53.610000000","","60","Current","",".233180",".208500",".198500",".195000",".056500",".138500","5","B","8.000000","16","MD","Professional","Employed","105","False","False","","2012-04-23 10:57:49","700","719","1999-10-26 00:00:00","5","5","24","5","229.000000","0","1.000000","1","44.000000","14","2","0","1695.000000",".310000","3163.000000","19.000000",".680000","1.000000",".060000","$75,000-99,999","True","7083.333333","DDDA3649820525766425DD7","","","","","","","","","0","","22","65072","6000","2012-05-07 00:00:00","Q2 2012","FFF83545504539670FD8A03","161.810000","3398.010000","1435.860000","1962.150000","-94.130000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","19"
"2E803602991172356E1113B","1185007","2014-02-26 11:31:37.383000000","","36","Current","",".208690",".171500",".161500",".150440",".074900",".075540","4","C","2.000000","1","CA","Other","Self-employed","49","False","False","","2014-02-26 11:31:39","700","719","2007-07-31 00:00:00","12","12","17","10","347.000000","1","10.000000","0",".000000","0","0","0","10022.000000",".620000","4454.000000","17.000000","1.000000",".000000","","$1-24,999","False","1250.000000","4564370721423145718D645","","","","","","","","","0","","0","134028","4000","2014-03-03 00:00:00","Q1 2014","E12F370634755688964E341","142.910000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"2E873591437030639C2D7E1","957258","2013-10-04 07:17:47.150000000","","60","Current","",".272570",".246900",".236900",".216500",".117500",".099000","3","D","4.000000","15","MO","Other","Employed","138","False","False","","2013-10-04 07:17:49","700","719","1991-11-27 00:00:00","11","9","17","8","384.000000","1","1.000000","0",".000000","0","1","0","12026.000000",".500000","11924.000000","15.000000","1.000000","3.000000",".290000","$25,000-49,999","True","2333.333333","5252369472876967379A6D0","","","","","","","","","0","","5","106351","4000","2013-10-16 00:00:00","Q4 2013","EA7D369433824449255B9E7","116.680000","464.014200","138.190000","325.824200","-13.310000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"2E88337241310840110B042","60553","2006-11-12 08:25:41.013000000","HR","36","Defaulted","2008-09-19 00:00:00",".287860",".268500",".243500","","","","","","","0","","Other","Not available","","False","True","783C3371218786870A73D20","2006-11-07 10:34:23.363000000","460","479","1983-05-01 00:00:00","","","11","4","117.000000","4","10.000000","6","","10","2","","","","","","","",".290000","Not displayed","True","541.666667","7AE333738465911434FC7CA","","","","","","","","","1135","22","88","4824","1000","2006-11-21 00:00:00","Q4 2006","A6BF3372549811018008254","40.740000","733.320000","475.590000","257.730000","-5.150000","-141.300000","524.410000","488.330000","434.920000","1.000000","0","0",".000000","21"
"2E9735397868385767B85C3","562388","2012-02-24 16:49:11.317000000","","36","Current","",".339730",".299900",".289900",".276600",".149000",".127600","2","E","1.000000","20","VA","Sales - Retail","Employed","179","False","False","","2012-02-24 16:49:08","600","619","1997-10-17 00:00:00","11","5","54","3","55.000000","3","7.000000","5","626.000000","29","0","0","853.000000",".690000","307.000000","36.000000",".530000","1.000000",".280000","$25,000-49,999","True","3250.000000","0C8F3644725866585CF59E0","1","35","35","0","0","1800.000000",".000000","-19","0","","25","61304","3000","2012-02-28 00:00:00","Q1 2012","9E6834251478953364C48AB","127.340000","3041.160000","1671.120000","1370.040000","-45.690000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"2E99358031475847213FABC","786573","2013-05-22 09:22:40.550000000","","60","Current","",".205930",".181900",".171900",".161900",".059900",".102000","5","B","6.000000","13","AL","Professional","Employed","360","True","False","","2013-05-22 09:22:26","700","719","2002-04-15 00:00:00","5","4","7","2","80.000000","0","2.000000","0",".000000","0","1","0","1494.000000",".000000",".000000","5.000000","1.000000","1.000000",".100000","$75,000-99,999","True","6529.583333","5F3B3682821184078FBC7B4","","","","","","","","","0","","10","91146","3500","2013-05-28 00:00:00","Q2 2013","BA283578928817453C2A072","89.240000","786.415800","325.950000","460.465800","-25.410000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0256354280980410465B2E4","569042","2012-03-16 10:48:49.390000000","","36","Current","",".173590",".144900",".134900",".132600",".056500",".076100","5","B","8.000000","3","NY","Other","Employed","79","False","False","","2012-03-16 10:48:45","680","699","2000-02-01 00:00:00","10","7","16","7","500.000000","0","2.000000","0",".000000","0","0","0","16741.000000",".670000","7328.000000","16.000000",".930000",".000000","","$50,000-74,999","False","4166.666667","B7DB36456780114362FD903","","","","","","","","","0","","24","62666","7000","2012-03-28 00:00:00","Q1 2012","468B3542331880616B201C0","240.910000","5300.020000","3909.280000","1390.740000","-95.990000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","127"
"027E3598539219304AB3F9E","1078549","2014-01-03 09:42:32.043000000","","60","Current","",".295670",".269400",".259400",".236080",".137500",".098580","2","E","4.000000","1","GA","Executive","Employed","16","True","False","","2014-01-03 09:42:34","640","659","2002-07-26 00:00:00","9","9","34","7","896.000000","0","8.000000","0",".000000","0","0","0","88304.000000",".940000","4859.000000","27.000000",".960000",".000000",".230000","$75,000-99,999","True","8195.000000","BD3537036041074156CDE92","","","","","","","","","0","","2","129002","10000","2014-01-28 00:00:00","Q1 2014","52A53701504770274200CB1","304.990000","304.990000","76.180000","228.810000","-8.490000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"02843550167205079123311","603007","2012-06-23 07:04:48.183000000","","60","Current","",".274620",".248900",".238900",".233200",".089000",".144200","4","C","7.000000","13","TX","Teacher","Employed","70","True","False","","2012-06-23 07:04:43","680","699","1990-08-01 00:00:00","23","16","44","13","725.000000","0","1.000000","0",".000000","0","0","0","17511.000000",".510000","15129.000000","34.000000",".880000","1.000000",".360000","$25,000-49,999","True","3583.333333","8A933653638699876D1DA8D","","","","","","","","","0","","21","68785","2000","2012-06-27 00:00:00","Q2 2012","3FB23551499365160D1E704","58.570000","1171.400000","416.100000","755.300000","-30.340000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","21"
"02893591514632624D1BA15","944233","2013-10-08 19:08:55.743000000","","60","Current","",".196810",".173000",".163000",".152640",".067400",".085240","4","C","4.000000","3","TX","Other","Employed","82","True","False","","2013-10-08 19:08:58","760","779","1997-02-04 00:00:00","9","9","49","6","329.000000","3","3.000000","0",".000000","0","0","0","9369.000000",".340000","13078.000000","32.000000","1.000000","2.000000",".160000","$75,000-99,999","True","7333.333333","A7DF36946163264849A9886","","","","","","","","","0","","5","105471","5000","2013-10-16 00:00:00","Q4 2013","9C0836958398723551FCB0B","125.070000","497.910100","213.430000","284.480100","-16.590000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"02853603222207136133898","1220169","2014-02-18 12:36:23.030000000","","60","Current","",".163280",".140000",".130000",".123340",".049900",".073440","5","B","7.000000","1","NV","Retail Management","Employed","69","False","False","","2014-02-15 14:31:06","680","699","2005-07-28 00:00:00","9","9","14","8","571.000000","0","4.000000","0",".000000","0","0","0","18386.000000",".980000","166.000000","12.000000","1.000000",".000000",".290000","$50,000-74,999","True","4666.666667","A47E3706449120570C730DF","","","","","","","","","0","","1","132788","15000","2014-02-20 00:00:00","Q1 2014","2129370579867119862B505","349.020000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","68"
"02893379232619628CD0115","87200","2007-01-21 13:33:45.573000000","HR","36","Chargedoff","2009-02-26 00:00:00",".225520",".210000",".175000","","","","","","","0","","Professional","Not available","","False","True","783C3371218786870A73D20","2007-01-09 09:58:47.863000000","480","499","1997-09-02 00:00:00","","","35","2","35.000000","12","16.000000","16","","0","2","","","","","","","",".120000","Not displayed","True","3833.333333","1513338052609233368D116","","","","","","","","","1962","25","86","6852","1200","2007-01-25 00:00:00","Q1 2007","FB5C33778021830418DCECC","45.210000","851.960000","568.570000","283.390000","-7.880000",".000000","631.400000","631.430000",".000000","1.000000","0","0",".000000","42"
"028E3424062875412B4FDAF","356038","2008-06-24 05:16:41.850000000","C","36","Chargedoff","2010-04-03 00:00:00",".141320",".120000",".110000","","","","","","","1","GA","Sales - Commission","Full-time","1","True","False","","2008-06-09 17:23:49.263000000","660","679","1997-05-22 00:00:00","21","21","27","17","1018.000000","0","8.000000","0",".000000","6","0","0","37351.000000",".660000","18958.000000","26.000000",".920000","1.000000",".330000","$75,000-99,999","True","6666.666667","77663425925720800740DCA","","","","","","","","","1559","21","68","33634","6500","2008-07-02 00:00:00","Q3 2008","472434227419737734A94C1","215.890000","3424.240000","2555.680000","868.560000","-72.380000",".000000","3944.320000","3944.320000",".000000","1.000000","0","0",".000000","179"
"028E3533731468368A8A05B","545377","2011-12-18 15:51:24.837000000","","36","Completed","2013-04-09 00:00:00",".127820",".099900",".089900",".089700",".038000",".051700","6","A","8.000000","7","CA","Professional","Employed","89","True","False","","2012-01-23 19:28:03","800","819","1976-06-02 00:00:00","21","19","48","13","699.000000","1","3.000000","0",".000000","0","0","0","40499.000000",".510000","38312.000000","42.000000","1.000000",".000000",".240000","$100,000+","True","9133.333333","288E3640609624330090018","","","","","","","","","0","","26","59560","6000","2012-01-30 00:00:00","Q1 2012","D9D63534169492226C2DEEC","193.570000","6596.480000","6000.000000","596.480000","-59.700000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","20"
"0299358513415677752D2B9","856041","2013-07-31 01:46:36.683000000","","36","Current","",".196450",".159900",".149900",".141700",".054900",".086800","5","B","7.000000","1","CA","Computer Programmer","Employed","12","False","False","","2013-07-31 01:46:27","660","679","2005-09-29 00:00:00","17","17","23","10","560.000000","1","5.000000","0",".000000","0","0","0","26371.000000",".490000","25644.000000","17.000000","1.000000","2.000000",".170000","$100,000+","True","11000.000000","DEB436885472466906A8069","","","","","","","","","0","","7","97434","17000","2013-08-02 00:00:00","Q3 2013","092635757355290590A7003","597.590000","4183.130000","2708.410000","1474.720000","-92.230000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","129"
"373A3601432590790F32F4B","1190342","2014-02-13 04:27:36.553000000","","60","Current","",".126370",".103900",".093900",".090710",".029900",".060810","6","A","10.000000","7","IL","Engineer - Mechanical","Employed","245","True","False","","2014-02-13 04:27:36","760","779","1998-02-18 00:00:00","11","11","22","9","699.000000","0","1.000000","0",".000000","0","0","0","71189.000000",".600000","45284.000000","20.000000","1.000000",".000000",".230000","$75,000-99,999","True","6666.666667","4DCC370777288702932541B","","","","","","","","","0","","1","132438","20000","2014-02-21 00:00:00","Q1 2014","482D3706815615225375806","428.790000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","243"
"3740354823528680390D08F","594625","2012-05-31 06:22:21.040000000","","60","Current","",".207050",".183000",".173000",".170000",".042000",".128000","5","B","7.000000","1","GA","Social Worker","Employed","16","True","False","","2012-05-02 06:59:53","740","759","1990-06-25 00:00:00","10","10","27","7","106.000000","0","1.000000","0",".000000","14","0","0","990.000000",".070000","10456.000000","26.000000",".730000",".000000",".520000","$1-24,999","True","1666.666667","8BBF3653019537511B083CA","2","34","34","0","0","10000.000000","4611.750000","4","0","","21","67196","8000","2012-06-01 00:00:00","Q2 2012","509C3387197496065164BDF","204.460000","4293.660000","2024.410000","2269.250000","-124.010000",".000000",".000000",".000000",".000000","1.000000","1","0",".000000","38"
"3749358943808930867060F","907701","2013-09-18 10:14:15.033000000","","36","Current","",".308990",".269900",".259900",".236730",".132500",".104230","2","E","6.000000","7","AZ","","Other","55","True","False","","2013-09-18 10:14:17","640","659","1985-04-17 00:00:00","13","12","37","10","588.000000","0","15.000000","1","12864.000000","8","1","0","16335.000000",".940000","403.000000","31.000000",".960000","1.000000",".400000","$25,000-49,999","True","3485.000000","5AB03693325788627FF59A5","","","","","","","","","0","","6","101913","10000","2013-09-20 00:00:00","Q3 2013","E64636923157344774267E4","408.200000","2033.605500","952.360000","1081.245500","-40.330000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"375536006764001963A069B","1117765","2014-01-17 10:50:28.387000000","","36","Current","",".094340",".080900",".070900",".069190",".019900",".049290","7","AA","6.000000","1","PA","Other","Employed","14","True","False","","2014-01-17 10:50:30","760","779","2003-08-13 00:00:00","5","5","26","3","79.000000","1","1.000000","0",".000000","0","0","0","4796.000000",".430000","6204.000000","25.000000","1.000000",".000000",".150000","$100,000+","True","8666.666667","B7A63703485486628BC3B38","","","","","","","","","0","","2","127188","11000","2014-01-22 00:00:00","Q1 2014","1DF9370340184156029B9FF","345.160000","1942.721900","1893.960000","48.761900","-6.330000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"375D3567489256081C4B4B5","700292","2013-01-16 19:23:25.150000000","","36","Chargedoff","2013-12-25 00:00:00",".272850",".234600",".224600",".206400",".102500",".103900","3","D","4.000000","7","CA","Other","Employed","16","False","False","","2013-01-16 19:23:22","680","699","1998-04-28 00:00:00","8","7","21","6","335.000000","0","1.000000","0",".000000","0","1","0","8737.000000",".670000","4163.000000","17.000000","1.000000",".000000",".260000","$25,000-49,999","True","2666.666667","765236733400051125E6C2B","","","","","","","","","197","11","14","82874","5000","2013-01-25 00:00:00","Q1 2013","36B7356746186803683BDBF","194.750000","1168.500000","616.220000","552.280000","-23.540000",".000000","4383.780000","4383.780000",".000000","1.000000","0","0",".000000","87"
"375D3601371271741397E1F","1158126","2014-01-23 12:22:02.680000000","","36","Current","",".126910",".099000",".089000",".086190",".027400",".058790","6","A","6.000000","1","TX","Other","Self-employed","44","True","False","","2014-01-23 12:22:05","700","719","1998-05-13 00:00:00","20","19","42","15","1664.000000","0",".000000","0",".000000","0","0","0","59681.000000",".710000","22900.000000","41.000000","1.000000",".000000","","$50,000-74,999","False","4662.083333","236537034890317550EEA40","","","","","","","","","0","","2","129277","15000","2014-01-28 00:00:00","Q1 2014","5C493704565118293971C1D","483.300000","483.300000","357.180000","126.120000","-12.740000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","182"
"3769342939275188913D6F5","384243","2008-08-17 21:09:08.673000000","E","36","Completed","2011-06-07 00:00:00",".293340",".270000",".260000","","","","","","","5","CA","Clerical","Full-time","91","False","False","","2008-08-17 21:09:02.957000000","560","579","1992-06-11 00:00:00","1","1","22","1",".000000","1","22.000000","0",".000000","1","1","1",".000000",".000000","300.000000","16.000000",".620000",".000000",".030000","$25,000-49,999","True","3500.000000","02BD3431803566624AAD6C1","2","12","12","0","0","6500.000000",".000000","40","0","","66","36958","2500","2008-09-23 00:00:00","Q3 2008","CDE0336482731647002E082","102.060000","3567.490000","2500.000000","1067.490000","-39.540000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","62"
"376D3406952713366499474","238009","2007-11-26 20:19:38.123000000","AA","36","Completed","2010-12-11 00:00:00",".107420",".100500",".100500","","","","","","","0","LA","Computer Programmer","Full-time","8","False","True","D17D33657642555850349EB","2007-11-26 18:49:33.847000000","780","799","1999-06-03 00:00:00","3","3","4","1","15.000000","3","3.000000","0",".000000","0","0","0","1452.000000",".070000","18548.000000","4.000000","1.000000",".000000",".200000","$75,000-99,999","True","6250.000000","5DFE3406696579886812FCB","","","","","","","","","0","","75","22518","23000","2007-12-11 00:00:00","Q4 2007","10C33376113602825455674","742.690000","26742.780000","22999.980000","3742.800000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","443"
"376E3591003918327172B8D","948275","2013-10-10 12:51:22.950000000","","60","Current","",".162940",".139900",".129900",".123800",".044900",".078900","5","B","5.000000","3","NY","Other","Self-employed","56","True","False","","2013-10-10 12:51:25","780","799","2000-03-27 00:00:00","7","6","13","5","161.000000","0","3.000000","0",".000000","0","0","0","4805.000000",".110000","36295.000000","12.000000","1.000000","1.000000","","$50,000-74,999","False","5175.000000","5B663694583138317A66FD7","","","","","","","","","0","","5","106291","15000","2013-10-15 00:00:00","Q4 2013","BB7E3694688265515D58FCC","348.950000","1390.050700","700.970000","689.080700","-49.660000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"7FD13587436726531AB9A75","872017","2013-08-16 08:13:06.267000000","","36","Current","",".187250",".150900",".140900",".133700",".049900",".083800","5","B","7.000000","1","IL","Professional","Employed","64","False","False","","2013-08-16 08:12:58","640","659","1997-05-24 00:00:00","9","9","35","7","520.000000","0","1.000000","0",".000000","0","0","0","20855.000000",".790000","5295.000000","34.000000",".970000",".000000",".130000","$100,000+","True","9625.000000","E3053691339665560FB3377","","","","","","","","","0","","7","99916","9000","2013-08-22 00:00:00","Q3 2013","8A913586204090582E7537B","312.380000","1874.280000","1228.120000","646.160000","-42.820000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","25"
